date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:07:12	41333/41333	---M--	200	added ('OK')	image/jpeg	etag:%22a175-5950506e60e67%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic5-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic5-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:13	56329/56329	---M--	200	added ('OK')	image/jpeg	etag:%22dc09-5950506f0fb39%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic6.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic6.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:14	33575/33575	---M--	200	added ('OK')	image/jpeg	etag:%228327-5950506f27237%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic6-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic6-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:16	84387/84387	---M--	200	added ('OK')	image/jpeg	etag:%22149a3-595050d16409c%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic7.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic7.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:16	45905/45905	---M--	200	added ('OK')	image/jpeg	etag:%22b351-595050d17c73a%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic7-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic7-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:17	78537/78537	---M--	200	added ('OK')	image/jpeg	etag:%22132c9-595050d24b7a8%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic8.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic8.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:17	43021/43021	---M--	200	added ('OK')	image/jpeg	etag:%22a80d-595050d263e46%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic8-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic8-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:18	70293/70293	---M--	200	added ('OK')	image/jpeg	etag:%2211295-595050d3282d6%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic9.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic9.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:19	40964/40964	---M--	200	added ('OK')	image/jpeg	etag:%22a004-595050d341914%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic9-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic9-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:20	122438/122438	---M--	200	added ('OK')	image/jpeg	etag:%221de46-595050d419622%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic10.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic10.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:21	61048/61048	---M--	200	added ('OK')	image/jpeg	etag:%22ee78-595050d432c60%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic10-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic10-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:23	136199/136199	---M--	200	added ('OK')	image/jpeg	etag:%2221407-59505176caec0%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic14.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic14.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:24	67712/67712	---M--	200	added ('OK')	image/jpeg	etag:%2210880-59505176e73de%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic14-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic14-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:26	85770/85770	---M--	200	added ('OK')	image/jpeg	etag:%2214f0a-59505175f1272%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic13-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic13-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:27	195377/195377	---M--	200	added ('OK')	image/jpeg	etag:%222fb31-59505175d6c95%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic13.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic13.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:29	153956/153956	---M--	200	added ('OK')	image/jpeg	etag:%2225964-59505174b8a8d%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic12.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic12.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:29	72691/72691	---M--	200	added ('OK')	image/jpeg	etag:%2211bf3-59505174d306a%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic12-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic12-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:30	126068/126068	---M--	200	added ('OK')	image/jpeg	etag:%221ec74-59505173e2cbf%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic11.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic11.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:31	62631/62631	---M--	200	added ('OK')	image/jpeg	etag:%22f4a7-59505173fd29c%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic11-500x500.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-gallery-pic11-500x500.jpg	(from https://themes.muffingroup.com/be/steak2/gallery/)
00:07:33	146747/146747	---M--	200	added ('OK')	image/jpeg	etag:%2223d3b-5950486ef63b2%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-subheader4.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-subheader4.jpg	(from https://themes.muffingroup.com/be/steak2/contact/)
00:07:34	1701/1701	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:07:34%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/12	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/wp/v2/pages/12.json	(from https://themes.muffingroup.com/be/steak2/contact/)
00:07:35	2559/2559	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Aug%202021%2007:07:35%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Fcontact%2F	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embedc3f5.json	(from https://themes.muffingroup.com/be/steak2/contact/)
00:07:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Aug%202021%2007:07:35%20GMT	https://themes.muffingroup.com/be/steak2/?p=12	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/index678b.html	(from https://themes.muffingroup.com/be/steak2/contact/)
00:07:36	3023/3023	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Aug%202021%2007:07:36%20GMT	https://themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fsteak2%2Fcontact%2F&format=xml	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-json/oembed/1.0/embed6905	(from https://themes.muffingroup.com/be/steak2/contact/)
00:07:37	141086/141086	---M--	200	added ('OK')	image/jpeg	etag:%222271e-59505b63f7637%22	https://themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-contact-pic1.jpg	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/be/steak2/wp-content/uploads/2019/10/steak2-contact-pic1.jpg	(from https://themes.muffingroup.com/be/steak2/contact/)
00:07:38	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610bdaf7-4d7%22	https://themes.muffingroup.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/kiwele/Desktop/restaurant/themes.muffingroup.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://themes.muffingroup.com/be/steak2/contact/)
